fudge, 3.885529
aorta, 3.885529
unwed, 3.885961
glove, 3.886393
lanky, 3.886393
smock, 3.886825
trust, 3.887257
drool, 3.887257
theme, 3.887257
hence, 3.887257
yacht, 3.887257
wench, 3.887689
rough, 3.887689
endow, 3.888121
gusty, 3.888121
swamp, 3.888121
lumpy, 3.888553
taunt, 3.888553
begun, 3.888553
snowy, 3.888553
apnea, 3.888985
dwarf, 3.888985
thumb, 3.888985
loose, 3.888985
ladle, 3.889417
banal, 3.889417
elbow, 3.889849
shove, 3.889849
freed, 3.889849
cough, 3.890281
ledge, 3.890713
wreak, 3.890713
hairy, 3.891145
adapt, 3.891577
forum, 3.891577
chunk, 3.891577
boost, 3.891577
sloop, 3.892009
rhyme, 3.892009
olive, 3.892009
genie, 3.892009
ovate, 3.892441
droll, 3.892441
foyer, 3.892441
whelp, 3.892441
snuck, 3.892441
totem, 3.892441
wrack, 3.892441
dumpy, 3.892873
shack, 3.892873
shrug, 3.893305
renew, 3.893305
scoop, 3.893305
flick, 3.893305
noose, 3.893737
shady, 3.893737
hyena, 3.893737
tweed, 3.893737
fence, 3.894168
moron, 3.894168
given, 3.894600
beget, 3.894600
havoc, 3.895032
drill, 3.895032
polka, 3.895464
afoul, 3.895464
stood, 3.895896
windy, 3.895896
duchy, 3.895896
sweep, 3.895896
giver, 3.896328
ficus, 3.896328
ebony, 3.896328
vapid, 3.896328
hovel, 3.896328
value, 3.896760
imbue, 3.897192
honor, 3.897624
wispy, 3.897624
exalt, 3.897624
riper, 3.897624
defer, 3.898056
drier, 3.898056
parer, 3.898056
maybe, 3.898056
empty, 3.898488
elude, 3.898488
canon, 3.898488
